,Date,FIPS,MMWR_week,Recip_County,Recip_State,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Series_Complete_5to17,Series_Complete_5to17Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Booster_Doses,Booster_Doses_Vax_Pct,Booster_Doses_12Plus,Booster_Doses_12Plus_Vax_Pct,Booster_Doses_18Plus,Booster_Doses_18Plus_Vax_Pct,Booster_Doses_50Plus,Booster_Doses_50Plus_Vax_Pct,Booster_Doses_65Plus,Booster_Doses_65Plus_Vax_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_5PlusPop_Pct_SVI,Series_Complete_5to17Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI,Metro_status,Series_Complete_Pop_Pct_UR_Equity,Series_Complete_5PlusPop_Pct_UR_Equity,Series_Complete_5to17Pop_Pct_UR_Equity,Series_Complete_12PlusPop_Pct_UR_Equity,Series_Complete_18PlusPop_Pct_UR_Equity,Series_Complete_65PlusPop_Pct_UR_Equity,Booster_Doses_Vax_Pct_SVI,Booster_Doses_12PlusVax_Pct_SVI,Booster_Doses_18PlusVax_Pct_SVI,Booster_Doses_65PlusVax_Pct_SVI,Booster_Doses_Vax_Pct_UR_Equity,Booster_Doses_12PlusVax_Pct_UR_Equity,Booster_Doses_18PlusVax_Pct_UR_Equity,Booster_Doses_65PlusVax_Pct_UR_Equity,Census2019,Census2019_5PlusPop,Census2019_5to17Pop,Census2019_12PlusPop,Census2019_18PlusPop,Census2019_65PlusPop
134,1/30/2022,36007,5,Broome County,NY,97.6,128924,67.7,128916,71.4,124842,75,117457,76.4,34563,93.5,118687,62.3,118682,65.7,,,115382,69.4,108546,70.6,32131,86.9,62017,52.3,62016,53.7,60547,55.8,41428,67.6,24045,74.8,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
135,1/29/2022,36007,4,Broome County,NY,97.6,128850,67.6,128842,71.3,124795,75,117416,76.4,34559,93.5,118561,62.2,118556,65.6,,,115313,69.3,108486,70.6,32128,86.9,61724,52.1,61723,53.5,60297,55.6,41328,67.5,24012,74.7,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
136,1/28/2022,36007,4,Broome County,NY,97.6,128775,67.6,128767,71.3,124736,75,117361,76.4,34552,93.4,118456,62.2,118452,65.6,,,115253,69.3,108438,70.6,32127,86.9,61502,51.9,61501,53.4,60087,55.4,41233,67.3,23969,74.6,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
137,1/27/2022,36007,4,Broome County,NY,97.6,128725,67.6,128717,71.3,124693,74.9,117325,76.3,34548,93.4,118346,62.1,118342,65.5,,,115191,69.2,108382,70.5,32122,86.9,61340,51.8,61340,53.3,59937,55.3,41169,67.2,23945,74.5,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
138,1/26/2022,36007,4,Broome County,NY,97.6,128655,67.5,128647,71.2,124642,74.9,117278,76.3,34542,93.4,118256,62.1,118252,65.5,,,115128,69.2,108325,70.5,32117,86.8,61187,51.7,,,59798,55.2,41108,67.2,23920,74.5,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
139,1/25/2022,36007,4,Broome County,NY,97.6,128545,67.5,128537,71.2,124552,74.9,117195,76.3,34537,93.4,118163,62,118159,65.4,,,115061,69.2,108272,70.5,32110,86.8,60899,51.5,,,59537,55,41012,67,23888,74.4,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
140,1/24/2022,36007,4,Broome County,NY,97.6,128492,67.5,128484,71.1,124500,74.8,117149,76.2,34536,93.4,118127,62,118123,65.4,,,115034,69.1,108249,70.4,32110,86.8,60733,51.4,,,59380,54.9,40958,66.9,23866,74.3,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
141,1/23/2022,36007,4,Broome County,NY,97.6,128405,67.4,128397,71.1,124424,74.8,117083,76.2,34534,93.4,118102,62,118098,65.4,,,115015,69.1,108235,70.4,32108,86.8,60430,51.2,,,59126,54.6,40873,66.8,23834,74.2,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
142,1/22/2022,36007,3,Broome County,NY,97.5,128280,67.3,128272,71,124327,74.7,116997,76.1,34524,93.4,118046,62,118042,65.4,,,114977,69.1,108202,70.4,32105,86.8,60009,50.8,,,58763,54.3,40753,66.6,23810,74.2,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
143,1/21/2022,36007,3,Broome County,NY,97.5,128154,67.3,128147,71,124220,74.7,116898,76.1,34519,93.3,117887,61.9,117883,65.3,,,114894,69.1,108131,70.4,32104,86.8,59632,50.6,,,58406,54,40631,66.4,23774,74.1,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
144,1/20/2022,36007,3,Broome County,NY,97.5,128049,67.2,128042,70.9,124127,74.6,116816,76,34515,93.3,117722,61.8,117718,65.2,,,114804,69,108062,70.3,32098,86.8,59340,50.4,,,58136,53.8,40546,66.3,23730,73.9,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
145,1/19/2022,36007,3,Broome County,NY,97.6,127942,67.2,127935,70.8,124033,74.6,116733,76,34507,93.3,117639,61.8,117635,65.1,,,114750,69,108019,70.3,32094,86.8,58924,50.1,,,57745,53.5,40407,66.1,23669,73.7,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
146,1/18/2022,36007,3,Broome County,NY,97.6,127657,67,127650,70.7,123773,74.4,116486,75.8,34481,93.2,117515,61.7,117511,65.1,,,114641,68.9,107923,70.2,32082,86.8,58624,49.9,,,57459,53.2,40302,66,23617,73.6,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
147,1/17/2022,36007,3,Broome County,NY,97.6,127608,67,127601,70.7,123732,74.4,116453,75.8,34481,93.2,117471,61.7,117467,65,,,114606,68.9,107892,70.2,32080,86.7,58413,49.7,,,57286,53.1,40241,65.9,23592,73.5,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
148,1/16/2022,36007,2,Broome County,NY,97.6,127489,66.9,127482,70.6,123680,74.3,116408,75.7,34475,93.2,117443,61.7,117439,65,,,114581,68.9,107868,70.2,32077,86.7,58144,49.5,,,57085,52.9,40166,65.7,23577,73.5,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
149,1/15/2022,36007,2,Broome County,NY,97.6,127319,66.8,127312,70.5,123561,74.3,116296,75.7,34465,93.2,117369,61.6,117365,65,,,114531,68.8,107823,70.2,32067,86.7,57440,48.9,,,56505,52.4,39939,65.4,23501,73.3,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
150,1/14/2022,36007,2,Broome County,NY,97.6,127194,66.8,127187,70.4,123452,74.2,116196,75.6,34459,93.2,117248,61.6,117244,64.9,,,114441,68.8,107742,70.1,32054,86.7,56929,48.6,,,56058,52,39770,65.1,23451,73.2,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
151,1/13/2022,36007,2,Broome County,NY,97.6,127048,66.7,127041,70.3,123356,74.1,116112,75.6,34458,93.2,117158,61.5,117154,64.9,,,114378,68.7,107684,70.1,32049,86.7,56526,48.2,,,55677,51.7,39621,64.9,23389,73,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
152,1/12/2022,36007,2,Broome County,NY,97.6,126905,66.6,126898,70.3,123231,74.1,116003,75.5,34444,93.1,117062,61.5,117058,64.8,,,114307,68.7,107633,70,32049,86.7,56047,47.9,,,55257,51.3,39445,64.6,23328,72.8,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
153,1/11/2022,36007,2,Broome County,NY,97.6,126773,66.6,126766,70.2,123129,74,115908,75.4,34435,93.1,116923,61.4,116919,64.7,,,114231,68.7,107570,70,32043,86.6,55480,47.5,,,54755,50.9,39205,64.3,23231,72.5,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
154,1/10/2022,36007,2,Broome County,NY,97.6,126722,66.5,126716,70.2,123086,74,115870,75.4,34433,93.1,116892,61.4,116888,64.7,,,114207,68.6,107549,70,32040,86.6,55312,47.3,,,54618,50.8,39152,64.2,23213,72.5,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,
155,1/9/2022,36007,1,Broome County,NY,97.6,126659,66.5,126653,70.1,123035,74,115824,75.4,34428,93.1,116841,61.3,116837,64.7,,,114173,68.6,107518,70,32037,86.6,54971,47,,,54342,50.5,39017,64,23146,72.2,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,
156,1/8/2022,36007,1,Broome County,NY,97.6,126489,66.4,126483,70,122921,73.9,115724,75.3,34418,93.1,116722,61.3,116718,64.6,,,114116,68.6,107473,69.9,32032,86.6,54267,46.5,,,53748,50,38736,63.5,23047,71.9,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,
157,1/7/2022,36007,1,Broome County,NY,97.6,126325,66.3,126319,69.9,122796,73.8,115610,75.2,34405,93,116616,61.2,116612,64.6,,,114044,68.5,107409,69.9,32026,86.6,53644,46,,,53182,49.5,38472,63.1,22950,71.7,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,
158,1/6/2022,36007,1,Broome County,NY,97.6,126165,66.2,126160,69.9,122674,73.7,115500,75.2,34396,93,116503,61.2,116499,64.5,,,113985,68.5,107355,69.9,32021,86.6,53052,45.5,,,52609,49,38173,62.6,22833,71.3,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,
159,1/5/2022,36007,1,Broome County,NY,97.6,125974,66.1,125969,69.7,122540,73.7,115377,75.1,34381,93,116406,61.1,116402,64.5,,,113913,68.5,107290,69.8,32013,86.6,52390,45,,,51965,48.4,37853,62.1,22703,70.9,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
160,1/4/2022,36007,1,Broome County,NY,97.6,125763,66,125758,69.6,122408,73.6,115261,75,34368,92.9,116320,61.1,116316,64.4,,,113836,68.4,107224,69.8,32008,86.6,51883,44.6,,,51472,48,37591,61.7,22595,70.6,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
161,1/3/2022,36007,1,Broome County,NY,97.6,125677,66,125672,69.6,122334,73.5,115193,75,34357,92.9,116275,61,116271,64.4,,,113798,68.4,107187,69.7,32001,86.5,51668,44.4,,,51258,47.8,37489,61.6,22556,70.5,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
162,1/2/2022,36007,0,Broome County,NY,97.6,125612,65.9,125607,69.5,122281,73.5,115142,74.9,34347,92.9,116185,61,116181,64.3,,,113756,68.4,107154,69.7,31991,86.5,51378,44.2,,,50981,47.6,37316,61.3,22495,70.3,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
163,1/1/2022,36007,0,Broome County,NY,97.6,125612,65.9,125607,69.5,122281,73.5,115142,74.9,34347,92.9,116185,61,116181,64.3,,,113756,68.4,107154,69.7,31991,86.5,51378,44.2,,,50981,47.6,37316,61.3,22495,70.3,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
164,12/31/2021,36007,52,Broome County,NY,97.6,125405,65.8,125400,69.4,122153,73.4,115030,74.8,34338,92.9,116043,60.9,116039,64.3,,,113694,68.3,107106,69.7,31984,86.5,50693,43.7,,,50323,47,36987,60.8,22366,69.9,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
165,12/30/2021,36007,52,Broome County,NY,97.6,125210,65.7,125205,69.3,122011,73.3,114908,74.8,34328,92.8,115941,60.9,115937,64.2,,,113632,68.3,107051,69.7,31977,86.5,49937,43.1,,,49612,46.3,36576,60.1,22206,69.4,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
166,12/29/2021,36007,52,Broome County,NY,97.6,125049,65.6,125044,69.2,121897,73.3,114802,74.7,34308,92.8,115861,60.8,115857,64.2,,,113590,68.3,107011,69.6,31972,86.5,49205,42.5,,,48914,45.7,36208,59.5,22047,69,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,
167,12/28/2021,36007,52,Broome County,NY,97.6,124882,65.6,124877,69.1,121776,73.2,114686,74.6,34296,92.7,115781,60.8,115777,64.1,,,113542,68.2,106965,69.6,31965,86.4,48414,41.8,,,48154,45,35793,58.9,21893,68.5,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,
168,12/27/2021,36007,52,Broome County,NY,97.6,124799,65.5,124794,69.1,121698,73.1,114612,74.6,34288,92.7,115734,60.8,115730,64.1,,,113521,68.2,106947,69.6,31964,86.4,48202,41.6,,,47956,44.8,35690,58.7,21855,68.4,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,
169,12/26/2021,36007,52,Broome County,NY,97.6,124781,65.5,124776,69.1,121681,73.1,114596,74.6,34287,92.7,115721,60.7,115717,64.1,,,113515,68.2,106941,69.6,31964,86.4,48156,41.6,,,47910,44.8,35668,58.7,21850,68.4,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,
170,12/25/2021,36007,51,Broome County,NY,97.6,124764,65.5,124759,69.1,121664,73.1,114580,74.6,34287,92.7,115706,60.7,115702,64.1,,,113502,68.2,106928,69.6,31961,86.4,48130,41.6,,,47887,44.8,35654,58.7,21845,68.3,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,
171,12/24/2021,36007,51,Broome County,NY,97.6,124622,65.4,124617,69,121552,73.1,114479,74.5,34268,92.7,115614,60.7,115610,64,,,113449,68.2,106878,69.5,31954,86.4,47461,41.1,,,47247,44.2,35353,58.2,21736,68,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,
172,12/23/2021,36007,51,Broome County,NY,97.6,124437,65.3,124432,68.9,121414,73,114351,74.4,34257,92.6,115507,60.6,115503,64,,,113384,68.1,106822,69.5,31947,86.4,46716,40.4,,,46537,43.6,34992,57.6,21588,67.6,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,
173,12/22/2021,36007,51,Broome County,NY,97.6,124234,65.2,124230,68.8,121248,72.9,114201,74.3,34237,92.6,115430,60.6,115426,63.9,,,113324,68.1,106767,69.5,31940,86.4,45640,39.5,,,45499,42.6,34458,56.7,21371,66.9,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,
174,12/21/2021,36007,51,Broome County,NY,97.6,124039,65.1,124035,68.7,121119,72.8,114091,74.2,34217,92.5,115368,60.6,115364,63.9,,,113275,68.1,106720,69.4,31930,86.3,44788,38.8,,,44662,41.8,33963,55.9,21162,66.3,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,
175,12/20/2021,36007,51,Broome County,NY,97.6,123973,65.1,123969,68.6,121069,72.8,114045,74.2,34214,92.5,115307,60.5,115303,63.8,,,113234,68.1,106681,69.4,31925,86.3,44270,38.4,,,44159,41.4,33668,55.5,21049,65.9,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,
176,12/19/2021,36007,51,Broome County,NY,97.6,123883,65,123879,68.6,120995,72.7,113971,74.2,34207,92.5,115240,60.5,115236,63.8,,,113196,68,106647,69.4,31920,86.3,43856,38.1,,,43760,41,33462,55.1,20981,65.7,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,
177,12/18/2021,36007,50,Broome County,NY,97.6,123757,65,123753,68.5,120911,72.7,113900,74.1,34199,92.5,115153,60.5,115149,63.8,,,113143,68,106604,69.4,31914,86.3,43062,37.4,,,42991,40.3,33020,54.4,20822,65.2,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,
178,12/17/2021,36007,50,Broome County,NY,97.6,123588,64.9,123584,68.4,120789,72.6,113788,74,34185,92.4,115043,60.4,115039,63.7,,,113094,68,106563,69.3,31906,86.3,42201,36.7,,,42158,39.6,32528,53.6,20614,64.6,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,
179,12/16/2021,36007,50,Broome County,NY,97.6,123389,64.8,123385,68.3,120642,72.5,113651,74,34163,92.4,114897,60.3,114893,63.6,,,113018,67.9,106493,69.3,31895,86.2,41304,35.9,,,41267,38.8,31976,52.7,20352,63.8,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,
180,12/15/2021,36007,50,Broome County,NY,97.6,123301,64.7,123297,68.3,120569,72.5,113585,73.9,34149,92.3,114754,60.2,114750,63.5,,,112966,67.9,106452,69.3,31889,86.2,40556,37.2,,,40532,38.1,31528,52,20148,63.2,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,
181,12/14/2021,36007,50,Broome County,NY,97.6,123190,64.7,123186,68.2,120467,72.4,113493,73.8,34135,92.3,114616,60.2,114612,63.5,,,112892,67.9,106386,69.2,31877,86.2,,,,,,,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,
182,12/13/2021,36007,50,Broome County,NY,95,123129,64.6,123126,68.2,120419,72.4,113446,73.8,34127,92.3,114551,60.1,114548,63.4,,,112865,67.8,106360,69.2,31872,86.2,,,,,,,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,
183,12/12/2021,36007,50,Broome County,NY,95,123043,64.6,123040,68.1,120342,72.3,113372,73.8,34108,92.2,114402,60.1,114399,63.3,,,112807,67.8,106308,69.2,31862,86.2,,,,,,,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,
184,12/11/2021,36007,49,Broome County,NY,95,122899,64.5,122896,68,120251,72.3,113291,73.7,34098,92.2,114249,60,114246,63.3,,,112760,67.8,106265,69.1,31852,86.1,,,,,,,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,
185,12/10/2021,36007,49,Broome County,NY,95,122719,64.4,122716,67.9,120139,72.2,113199,73.7,34079,92.2,114034,59.9,114031,63.1,,,112688,67.7,106202,69.1,31844,86.1,,,,,,,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,
186,12/9/2021,36007,49,Broome County,NY,95,122518,64.3,122515,67.8,119996,72.1,113061,73.6,34056,92.1,113764,59.7,113761,63,,,112607,67.7,106135,69.1,31833,86.1,,,,,,,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,
187,12/8/2021,36007,49,Broome County,NY,97.6,122415,64.3,122412,67.8,119923,72.1,112992,73.5,34045,92.1,113630,59.7,113627,62.9,,,112541,67.6,106081,69,31823,86.1,,,,,,,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,
188,12/7/2021,36007,49,Broome County,NY,97.6,122311,64.2,,,119838,72,112912,73.5,34029,92,113503,59.6,,,,,112475,67.6,106022,69,31813,86,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,190488,,,166375,153683,
189,12/6/2021,36007,49,Broome County,NY,97.6,122248,64.2,,,119791,72,112867,73.4,34024,92,113396,59.5,,,,,112436,67.6,105989,69,31809,86,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,190488,,,166375,153683,
190,12/5/2021,36007,49,Broome County,NY,97.6,122186,64.1,,,119735,72,112812,73.4,34015,92,113304,59.5,,,,,112395,67.6,105954,68.9,31805,86,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,190488,,,166375,153683,
191,12/4/2021,36007,48,Broome County,NY,97.6,122070,64.1,,,119672,71.9,112749,73.4,34007,92,112985,59.3,,,,,112336,67.5,105905,68.9,31797,86,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,190488,,,166375,153683,
192,12/3/2021,36007,48,Broome County,NY,97.6,121933,64,,,119574,71.9,112655,73.3,33984,91.9,112735,59.2,,,,,112270,67.5,105845,68.9,31788,86,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,190488,,,166375,153683,
193,12/2/2021,36007,48,Broome County,NY,97.6,121804,63.9,,,119476,71.8,112565,73.2,33955,91.8,112563,59.1,,,,,112217,67.4,105797,68.8,31783,85.9,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,190488,,,166375,153683,
194,12/1/2021,36007,48,Broome County,NY,97.6,121669,63.9,,,119405,71.8,112498,73.2,33941,91.8,112365,59,,,,,112151,67.4,105734,68.8,31767,85.9,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,190488,,,166375,153683,
195,11/30/2021,36007,48,Broome County,NY,97.6,121565,63.8,,,119342,71.7,112436,73.2,33924,91.7,112203,58.9,,,,,112115,67.4,105701,68.8,31762,85.9,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,190488,,,166375,153683,
196,11/29/2021,36007,48,Broome County,NY,97.6,121489,63.8,,,119269,71.7,112364,73.1,33897,91.7,112138,58.9,,,,,112083,67.4,105670,68.8,31757,85.9,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,190488,,,166375,153683,
197,11/28/2021,36007,48,Broome County,NY,97.6,120862,63.4,,,118901,71.5,112036,72.9,33826,91.5,111848,58.7,,,,,111838,67.2,105448,68.6,31720,85.8,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,190488,,,166375,153683,
198,11/27/2021,36007,47,Broome County,NY,97.6,120862,63.4,,,118901,71.5,112036,72.9,33826,91.5,111848,58.7,,,,,111838,67.2,105448,68.6,31720,85.8,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,190488,,,166375,153683,
199,11/26/2021,36007,47,Broome County,NY,97.6,120862,63.4,,,118901,71.5,112036,72.9,33826,91.5,111848,58.7,,,,,111838,67.2,105448,68.6,31720,85.8,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,190488,,,166375,153683,
200,11/25/2021,36007,47,Broome County,NY,97.6,120862,63.4,,,118901,71.5,112036,72.9,33826,91.5,111848,58.7,,,,,111838,67.2,105448,68.6,31720,85.8,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,190488,,,166375,153683,
201,11/24/2021,36007,47,Broome County,NY,97.6,120862,63.4,,,118901,71.5,112036,72.9,33826,91.5,111848,58.7,,,,,111838,67.2,105448,68.6,31720,85.8,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,190488,,,166375,153683,
202,11/23/2021,36007,47,Broome County,NY,97.6,120717,63.4,,,118832,71.4,111970,72.9,33807,91.4,111793,58.7,,,,,111784,67.2,105398,68.6,31707,85.7,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,190488,,,166375,153683,
203,11/22/2021,36007,47,Broome County,NY,97.6,120619,63.3,,,118777,71.4,111922,72.8,33800,91.4,111765,58.7,,,,,111757,67.2,105373,68.6,31701,85.7,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,190488,,,166375,153683,
204,11/21/2021,36007,47,Broome County,NY,97.6,120513,63.3,,,118732,71.4,111878,72.8,33787,91.4,111742,58.7,,,,,111734,67.2,105350,68.6,31697,85.7,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,190488,,,166375,153683,
205,11/20/2021,36007,46,Broome County,NY,97.6,120275,63.1,,,118650,71.3,111802,72.7,33760,91.3,111667,58.6,,,,,111659,67.1,105289,68.5,31685,85.7,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,190488,,,166375,153683,
206,11/19/2021,36007,46,Broome County,NY,97.6,119975,63,,,118519,71.2,111684,72.7,33727,91.2,111575,58.6,,,,,111567,67.1,105207,68.5,31671,85.6,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,190488,,,166375,153683,
207,11/18/2021,36007,46,Broome County,NY,97.6,119790,62.9,,,118425,71.2,111601,72.6,33703,91.1,111504,58.5,,,,,111496,67,105140,68.4,31650,85.6,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,190488,,,166375,153683,
208,11/17/2021,36007,46,Broome County,NY,97.6,119510,62.7,,,118293,71.1,111483,72.5,33649,91,111422,58.5,,,,,111415,67,105063,68.4,31634,85.5,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,190488,,,166375,153683,
209,11/16/2021,36007,46,Broome County,NY,97.6,119303,62.6,,,118193,71,111391,72.5,33618,90.9,111363,58.5,,,,,111356,66.9,105008,68.3,31622,85.5,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,190488,,,166375,153683,
210,11/15/2021,36007,46,Broome County,NY,97.6,119170,62.6,,,118124,71,111325,72.4,33594,90.8,111326,58.4,,,,,111319,66.9,104975,68.3,31617,85.5,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,190488,,,166375,153683,
211,11/14/2021,36007,46,Broome County,NY,97.6,119033,62.5,,,118060,71,111270,72.4,33580,90.8,111283,58.4,,,,,111276,66.9,104935,68.3,31609,85.5,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,190488,,,166375,153683,
